,filename,accuracy
99,Covid (79).png,0.39418138544406867
100,Covid (149).png,0.3803515096890491
101,Covid (59).png,0.013145228215767635
102,Covid (8).png,0.0
103,Covid (108).png,0.3801358017949138
104,Covid (18).png,0.8967980609771654
105,Covid (124).png,0.0046032839175033525
106,Covid (63).png,0.0
107,Covid (34).png,0.8007643631351419
108,Covid (173).png,0.44772870331514897
109,Covid (165).png,0.0
110,Covid (22).png,0.5034100179474629
111,Covid (75).png,0.5018803923014526
112,Covid (132).png,0.4545240671905143
113,Covid (60).png,0.037879723388490986
114,Covid (127).png,0.00410521514368253
115,Covid (170).png,0.00933367902514908
116,Covid (37).png,0.5529473135106938
117,Covid (21).png,0.6792974238875878
118,Covid (166).png,0.0
119,Covid (189).png,0.0
120,Covid (131).png,0.0
121,Covid (76).png,0.4253065309867378
122,Covid (99).png,0.4933058702368692
123,Covid (146).png,0.39651073479389926
124,Covid (111).png,0.3509389464791707
125,Covid (56).png,0.0
126,Covid (40).png,0.40645793127286345
127,Covid (7).png,0.0
128,Covid (107).png,0.42486979166666666
129,Covid (150).png,0.41905994978028877
130,Covid (17).png,0.9073694666915005
131,Covid (83).png,0.0
132,Covid (193).png,0.026504740001121893
133,Covid (185).png,0.0
134,Covid (95).png,0.0
135,Covid (94).png,0.0
136,Covid (184).png,0.015342722454835592
137,Covid (192).png,0.028160750953358755
138,Covid (82).png,0.017172905788041478
139,Covid (151).png,0.4444271481942715
140,Covid (16).png,0.8857617860111626
141,Covid (41).png,0.3847320212897636
142,Covid (6).png,0.0
143,Covid (106).png,0.3808739360915753
144,Covid (110).png,0.38749070058608986
145,Covid (57).png,0.0
146,Covid (147).png,0.40996535711653276
147,Covid (130).png,0.004632116004296455
148,Covid (77).png,0.37946979038224415
149,Covid (98).png,0.5436536012452243
150,Covid (20).png,0.6822930987077261
151,Covid (167).png,0.0
152,Covid (188).png,0.014065738821439147
153,Covid (171).png,0.0
154,Covid (36).png,0.7624530663329161
155,Covid (61).png,0.022288353637744507
156,Covid (126).png,0.002845287492590397
157,Covid (140).png,0.44144072195823186
158,Covid (50).png,0.022883581343003626
159,Covid (117).png,0.0
160,Covid (101).png,0.465978812389869
161,Covid (46).png,0.43207216592480346
162,Covid (1).png,0.2544198333672018
163,Covid (11).png,0.0
164,Covid (156).png,0.02098375451263538
165,Covid (85).png,0.0
166,Covid (195).png,0.023112915045943965
167,Covid (183).png,0.0
168,Covid (93).png,0.04191529617231844
169,Covid (121).png,0.0
170,Covid (66).png,0.2849556945530362
171,Covid (89).png,0.0
172,Covid (31).png,0.4375412504950059
173,Covid (176).png,0.3794688038513088
174,Covid (199).png,0.5351840901310261
175,Covid (160).png,0.0
176,Covid (27).png,0.8485604606525912
177,Covid (70).png,0.4278584392014519
178,Covid (137).png,0.43850891671027736
179,Covid (71).png,0.49423127637130804
180,Covid (136).png,0.48627398121939164
181,Covid (161).png,0.0
182,Covid (26).png,0.8179959100204499
183,Covid (30).png,0.49270042546091597
184,Covid (177).png,0.30770594492376785
185,Covid (198).png,0.5321462043111528
186,Covid (120).png,0.0
187,Covid (67).png,0.5458572498128276
188,Covid (88).png,0.0
189,Covid (92).png,0.0
190,Covid (182).png,0.31542496423624516
191,Covid (194).png,0.023943541244035544
192,Covid (84).png,0.0
193,Covid (10).png,0.0
194,Covid (157).png,0.02961381359079094
195,Covid (100).png,0.5150560313063807
196,Covid (47).png,0.40429901058751366
197,Covid (51).png,0.02329692531094135
198,Covid (116).png,0.013115600290936393
199,Covid (141).png,0.4648659626320065
200,Non-Covid (170).png,0.7770444763271163
201,Non-Covid (29).png,0.576264363609749
202,Non-Covid (127).png,0.0
203,Non-Covid (91).png,0.47856040249271053
204,Non-Covid (131).png,0.2977859832666637
205,Non-Covid (68).png,0.607631824929895
206,Non-Covid (87).png,0.0
207,Non-Covid (166).png,0.21381774865991662
208,Non-Covid (189).png,0.26784061912906937
209,Non-Covid (44).png,0.0
210,Non-Covid (13).png,0.22091372809935683
211,Non-Covid (52).png,0.48464787124757447
212,Non-Covid (25).png,0.9673089700996678
213,Non-Covid (193).png,0.8908621579762519
214,Non-Covid (72).png,0.02100767837115003
215,Non-Covid (64).png,0.9076905522592423
216,Non-Covid (33).png,0.40356333885526896
217,Non-Covid (185).png,0.0
218,Non-Covid (48).png,0.43861740166865315
219,Non-Covid (111).png,0.32211810739844515
220,Non-Covid (146).png,0.4054784493679795
221,Non-Covid (150).png,0.39388983869768823
222,Non-Covid (107).png,0.25787027255440526
223,Non-Covid (106).png,0.0
224,Non-Covid (147).png,0.391453696070349
225,Non-Covid (110).png,0.0
226,Non-Covid (49).png,0.5177113489249585
227,Non-Covid (184).png,0.0
228,Non-Covid (32).png,0.46323348126232744
229,Non-Covid (65).png,0.7893445137539625
230,Non-Covid (73).png,0.024442750145759518
231,Non-Covid (192).png,0.9430317848410757
232,Non-Covid (24).png,0.9073815182440934
233,Non-Covid (53).png,0.4942081420449363
234,Non-Covid (12).png,0.19271278703568523
235,Non-Covid (45).png,0.5219154885204584
236,Non-Covid (167).png,0.11302235498801826
237,Non-Covid (188).png,0.04135675628744248
238,Non-Covid (69).png,0.5095037704408732
239,Non-Covid (86).png,0.21479695036564495
240,Non-Covid (130).png,0.37307240704500977
241,Non-Covid (90).png,0.0
242,Non-Covid (126).png,0.38040728560586895
243,Non-Covid (28).png,0.5147378001820346
244,Non-Covid (171).png,0.5195664503119289
245,Non-Covid (1).png,0.5041698256254739
246,Non-Covid (23).png,0.2513576415826222
247,Non-Covid (195).png,0.7681755829903978
248,Non-Covid (74).png,0.0
249,Non-Covid (62).png,0.0
250,Non-Covid (35).png,0.06458843408393393
251,Non-Covid (183).png,0.3292206572769953
252,Non-Covid (117).png,0.43471208434712083
253,Non-Covid (19).png,0.0
254,Non-Covid (140).png,0.18373565492679067
255,Non-Covid (156).png,0.46784582619084725
256,Non-Covid (58).png,0.37285335066905034
257,Non-Covid (101).png,0.0
258,Non-Covid (6).png,0.03526876372829375
259,Non-Covid (176).png,0.4887115165336374
260,Non-Covid (199).png,0.10481034117397754
261,Non-Covid (121).png,0.3804668889947594
262,Non-Covid (78).png,0.04584767041755789
263,Non-Covid (97).png,0.315032414910859
264,Non-Covid (137).png,0.5359719540697083
265,Non-Covid (81).png,0.04812163644913527
266,Non-Covid (160).png,0.3972376602652286
267,Non-Covid (39).png,0.0480567317291473
268,Non-Covid (42).png,0.0
269,Non-Covid (15).png,0.0
270,Non-Covid (54).png,0.3865984872696282
271,Non-Covid (55).png,0.4806654676258993
272,Non-Covid (14).png,0.0
273,Non-Covid (43).png,0.0
274,Non-Covid (38).png,0.05773503680044438
275,Non-Covid (161).png,0.40830891132095953
276,Non-Covid (80).png,0.06634790752698773
277,Non-Covid (136).png,0.5877614169867691
278,Non-Covid (79).png,0.07207251832771944
279,Non-Covid (96).png,0.19202642132578437
280,Non-Covid (120).png,0.4311427646487536
281,Non-Covid (7).png,0.21304249315124926
282,Non-Covid (177).png,0.5089132302405498
283,Non-Covid (198).png,0.8142245480494766
284,Non-Covid (100).png,0.0
285,Non-Covid (59).png,0.36519914829659317
286,Non-Covid (157).png,0.41428153817534347
287,Non-Covid (141).png,0.56
288,Non-Covid (18).png,0.0
289,Non-Covid (116).png,0.38967840484438504
290,Non-Covid (182).png,0.33355392027105724
291,Non-Covid (34).png,0.4707102637558036
292,Non-Covid (63).png,0.8207944820539022
293,Non-Covid (75).png,0.07425415407854985
294,Non-Covid (194).png,0.963238331268071
295,Non-Covid (22).png,0.0
296,Non-Covid (103).png,0.043239508327878394
297,Non-Covid (154).png,0.47399625845445387
298,Non-Covid (142).png,0.41371190508535977
299,Non-Covid (115).png,0.0
300,Non-Covid (181).png,0.38947179854642233
301,Non-Covid (37).png,0.053909379748584056
302,Non-Covid (139).png,0.0
303,Non-Covid (60).png,0.0
304,Non-Covid (99).png,0.0
305,Non-Covid (76).png,0.04246334867390995
306,Non-Covid (197).png,0.8621784522656334
307,Non-Covid (8).png,0.30473217272191516
308,Non-Covid (178).png,0.4632168619225457
309,Non-Covid (21).png,0.0
310,Non-Covid (56).png,0.4688066269738545
311,Non-Covid (158).png,0.4489463918049872
312,Non-Covid (17).png,0.0
313,Non-Covid (40).png,0.042635371016861025
314,Non-Covid (119).png,0.4215430488259411
315,Non-Covid (162).png,0.35813038130381303
316,Non-Covid (83).png,0.35645447628709104
317,Non-Covid (135).png,0.5311135982092893
318,Non-Covid (95).png,0.2734671858141389
319,Non-Covid (123).png,0.37511738348850315
320,Non-Covid (174).png,0.0
321,Non-Covid (4).png,0.3939879196516365
322,Non-Covid (175).png,0.45999941412543577
323,Non-Covid (5).png,0.28103000335232986
324,Non-Covid (122).png,0.3849180541103018
325,Non-Covid (94).png,0.22292498315101872
326,Non-Covid (134).png,0.6498720193991647
327,Non-Covid (82).png,0.399057648240171
328,Non-Covid (163).png,0.3657293986636971
329,Non-Covid (118).png,0.4087244103096728
330,Non-Covid (41).png,0.0010228609420549276
331,Non-Covid (16).png,0.0
332,Non-Covid (159).png,0.386995466710361
333,Non-Covid (57).png,0.31164361937235585
334,Non-Covid (20).png,0.0
335,Non-Covid (196).png,0.9150029188558085
336,Non-Covid (9).png,0.20547238884210164
337,Non-Covid (179).png,0.0
338,Non-Covid (98).png,0.19634169161676646
339,Non-Covid (77).png,0.04108192104113048
340,Non-Covid (61).png,0.0
341,Non-Covid (138).png,0.40503933033273043
342,Non-Covid (36).png,0.05293564890543974
343,Non-Covid (180).png,0.472871137905049
344,Non-Covid (114).png,0.0
345,Non-Covid (143).png,0.442151321786691
346,Non-Covid (155).png,0.4503511841040236
347,Non-Covid (102).png,0.9549920228398691
348,Non-Covid (50).png,0.47749234032524157
349,Non-Covid (109).png,0.0
350,Non-Covid (11).png,0.3299129838131179
351,Non-Covid (148).png,0.3457377426532648
352,Non-Covid (46).png,0.55325498974072
353,Non-Covid (164).png,0.34136435222280553
354,Non-Covid (85).png,0.0
355,Non-Covid (133).png,0.0
356,Non-Covid (93).png,0.21340523882896764
357,Non-Covid (125).png,0.37789219629927595
358,Non-Covid (2).png,0.5009966512517939
359,Non-Covid (172).png,0.48033483922402337
360,Non-Covid (105).png,0.03812307785999208
361,Non-Covid (152).png,0.9512153372132831
362,Non-Covid (144).png,0.4269807604908347
363,Non-Covid (113).png,0.0
364,Non-Covid (187).png,0.0
365,Non-Covid (168).png,0.044819905470744825
366,Non-Covid (31).png,0.48567312933115314
367,Non-Covid (89).png,0.0
368,Non-Covid (66).png,0.6553450125134073
369,Non-Covid (129).png,0.0
370,Non-Covid (200).png,0.6579915445011805
371,Non-Covid (70).png,0.14410677927758087
372,Non-Covid (191).png,0.010575016523463317
373,Non-Covid (27).png,0.34511141160562053
374,Non-Covid (26).png,0.95828883723852
375,Non-Covid (190).png,0.28494532747153645
376,Non-Covid (201).png,0.45136373162480165
377,Non-Covid (71).png,0.4850318030973451
378,Non-Covid (128).png,0.03111234572800508
379,Non-Covid (88).png,0.0
380,Non-Covid (67).png,0.6319172022368751
381,Non-Covid (30).png,0.0
382,Non-Covid (186).png,0.0
383,Non-Covid (112).png,0.0
384,Non-Covid (145).png,0.44048038317954497
385,Non-Covid (153).png,0.5222014700566333
386,Non-Covid (104).png,0.6998966098928008
387,Non-Covid (3).png,0.46555267324731325
388,Non-Covid (173).png,0.5391198615722771
389,Non-Covid (124).png,0.38992739488513223
390,Non-Covid (92).png,0.4117966704539841
391,Non-Covid (132).png,0.2898498149894798
392,Non-Covid (84).png,0.0
393,Non-Covid (165).png,0.3021383917791312
394,Non-Covid (47).png,0.4848607563391689
395,Non-Covid (149).png,0.3301300025490696
396,Non-Covid (10).png,0.19637922283007161
397,Non-Covid (108).png,0.38168895539137754
398,Non-Covid (51).png,0.4646022826023985
